[-2.15e-07, -9.65862, 4.92427e-07, 2.91979e-07, 3.46586e-07, 7.50845e-07, 7.06384e-07, 0.00301493, 37.4358974, 2.77046, 40.2787]
[-2.15e-07, -9.63862, 4.63685e-07, 2.0415e-07, 2.65023e-07, 8.20626e-07, 6.55634e-07, 0.00101209, 68.0, 0.973794, 118.307]
[-2.15e-07, -9.63539, 4.75468e-07, 2.21892e-07, 4.26651e-07, 8.72144e-07, 7.13429e-07, 0.00351906, 33.6666667, 3.2847, 35.4639]
[-2.15e-07, -9.62237, 4.99545e-07, 2.74643e-07, 2.68136e-07, 9.42921e-07, 8.15028e-07, 0.00388135, 31.1538462, 3.5945, 30.408]
[-2.15e-07, -9.60153, 4.84905e-07, 6.60073e-08, 5.53955e-08, 9.90312e-07, 9.00946e-07, 0.00225113, 54.800000000000004, 2.73899, 26.284]
[-2.15e-07, -9.58885, 4.59794e-07, 1.40829e-07, 3.69697e-07, 7.61075e-07, 9.09051e-07, 0.00283665, 43.7179487, 2.78324, 45.0294]
[-2.15e-07, -9.58628, 4.78668e-07, 1.59658e-07, 1.22297e-07, 6.93866e-07, 8.18525e-07, 0.00338546, 39.948717900000005, 3.53124, 23.6065]
[-2.15e-07, -9.58608, 4.95827e-07, 4.51041e-07, 4.00454e-07, 7.09922e-07, 7.70984e-07, 0.00346132, 29.8974359, 3.15111, 35.0538]
[-2.15e-07, -9.58608, 4.95827e-07, 4.51041e-07, 4.00454e-07, 7.09922e-07, 7.70984e-07, 0.00346132, 29.8974359, 3.15163, 35.0965]
[-2.15e-07, -9.58455, 4.61093e-07, 2.06374e-07, 4.42669e-07, 6.55287e-07, 8.97941e-07, 0.00208098, 51.2, 1.96641, 60.9596]
[-2.15e-07, -9.56533, 4.59902e-07, 3.77215e-07, 2.07606e-07, 7.20269e-07, 6.07913e-07, 0.00350158, 32.4102564, 3.37382, 29.7724]
[-2.15e-07, -9.56182, 4.76148e-07, 4.61793e-07, 3.03788e-07, 8.78255e-07, 7.30686e-07, 0.00291063, 34.923076900000005, 2.69711, 42.4433]
[-2.15e-07, -9.55606, 4.71658e-07, 2.46269e-07, 2.92056e-07, 6.94917e-07, 6.44449e-07, 0.00338775, 36.179487200000004, 3.19266, 36.2387]
[-2.15e-07, -9.52178, 4.58239e-07, 2.9139e-07, 4.16663e-07, 6.79179e-07, 9.7414e-07, 0.00349486, 32.4102564, 3.25454, 36.4011]
[-2.15e-07, -9.50946, 4.99261e-07, 1.73363e-07, 2.3224e-07, 9.42938e-07, 6.45702e-07, 0.0039718, 32.4102564, 3.79254, 28.1363]
[-2.15e-07, -9.48268, 4.83567e-07, 4.27054e-07, 2.46689e-07, 8.25986e-07, 8.95746e-07, 0.00216018, 46.230769200000005, 2.02012, 53.5271]
[-2.15e-07, -9.48246, 4.89238e-07, 4.69526e-07, 2.43475e-07, 7.57014e-07, 9.46121e-07, 0.0018289, 50.0, 1.70493, 62.6389]
[-2.15e-07, -9.42351, 4.84513e-07, 1.33974e-07, 4.2002e-07, 7.29709e-07, 8.22751e-07, 0.000717277, 74.0, 0.692234, 170.788]
[-2.15e-07, -9.41677, 4.87519e-07, 4.17694e-07, 4.16565e-07, 9.28722e-07, 6.50259e-07, 0.00152409, 52.400000000000006, 1.39474, 80.3203]
[-2.15e-07, -9.38294, 4.81945e-07, 3.55744e-07, 1.1677e-07, 6.81261e-07, 8.68417e-07, 0.00266577, 42.4615385, 2.70137, 29.6212]
[-2.15e-07, -9.36376, 4.59629e-07, 3.60348e-07, 3.38173e-07, 8.55569e-07, 8.31378e-07, 0.000933756, 64.4, 0.870759, 135.808]
[-2.15e-07, -9.35506, 4.75214e-07, 1.68865e-07, 4.67165e-07, 6.0531e-07, 6.46266e-07, 0.00338412, 36.179487200000004, 3.2211, 36.645]
[-2.15e-07, -9.34218, 4.55025e-07, 2.12239e-07, 8.52337e-08, 9.85619e-07, 8.71159e-07, 0.0039643, 32.4102564, 4.40745, 16.748]
[-2.15e-07, -9.32178, 4.9392e-07, 3.87794e-07, 6.47035e-08, 9.1571e-07, 6.0127e-07, 0.00372048, 31.1538462, 3.98832, 16.9774]
[-2.15e-07, -9.22305, 4.75399e-07, 3.75663e-07, 4.48252e-07, 6.64603e-07, 9.99235e-07, 0.00253765, 39.948717900000005, 2.3381, 48.891]
[-2.15e-07, -9.15384, 4.62003e-07, 3.70391e-07, 9.05499e-08, 6.24054e-07, 9.57386e-07, 0.00128128, 59.6, 1.37888, 53.9538]
[-2.15e-07, -9.13057, 4.5963e-07, 1.02309e-07, 9.95621e-08, 8.00075e-07, 8.46669e-07, 0.00111038, 70.4, 1.28304, 64.8398]
[-2.15e-07, -9.11404, 4.8728e-07, 1.44567e-07, 3.06439e-07, 7.20752e-07, 8.51026e-07, 0.00195043, 53.6, 1.88443, -294.966]
[-2.15e-07, -9.09283, 4.5406e-07, 2.89767e-07, 2.94916e-07, 9.32241e-07, 7.34791e-07, 0.001466, 57.2, 1.39024, 84.9034]
[-2.15e-07, -9.08608, 4.74709e-07, 3.41502e-07, 1.38861e-07, 7.76332e-07, 6.31009e-07, 0.00108456, 64.4, 1.0879, 78.1222]
[-2.15e-07, -9.07816, 4.986e-07, 1.01765e-07, 3.88944e-07, 8.10892e-07, 9.59197e-07, 0.00135546, 62.00000000000001, 1.33068, 90.2206]
[-2.15e-07, -9.0726, 4.91423e-07, 4.37605e-07, 1.80675e-07, 6.55415e-07, 9.18442e-07, 0.00148453, 54.800000000000004, 1.42176, 65.7999]
[-2.15e-07, -9.03318, 6e-07, 1.56279e-07, 1.80724e-07, 1e-06, 6e-07, 0.00303028, 42.4615385, 2.71632, 33.5595]
[-2.15e-07, -9.00647, 4.86914e-07, 2.94465e-07, 2.84199e-07, 8.82892e-07, 9.83134e-07, 0.0031324, 36.179487200000004, 2.92418, 38.242]
[-2.15e-07, -8.99564, 4.65537e-07, 4.67449e-07, 1.16419e-07, 8.38211e-07, 9.01581e-07, 0.00392978, 28.641025600000003, 4.06742, 19.9906]
[-2.15e-07, -8.98128, 4.51127e-07, 1.16172e-07, 2.04748e-07, 8.70134e-07, 6.7289e-07, 0.00291294, 44.974359, 3.07562, 35.5671]
[-2.15e-07, -8.96699, 4.68539e-07, 3.238e-07, 3.58682e-07, 7.15438e-07, 9.03693e-07, 0.00226401, 44.974359, 2.10944, 54.6277]
[-2.15e-07, -8.93862, 4.55935e-07, 3.31817e-07, 4.61309e-07, 6.3476e-07, 9.50729e-07, 0.00285332, 37.4358974, 2.65731, 43.8203]
[-2.15e-07, -8.92664, 4.60871e-07, 1.67029e-07, 4.50522e-07, 8.72454e-07, 8.93526e-07, 0.00127539, 60.800000000000004, 1.23095, 98.0245]
[-2.15e-07, -8.92195, 4.55088e-07, 6.09721e-08, 4.16799e-07, 8.76082e-07, 7.5724e-07, 0.00214057, 52.400000000000006, 2.33556, 58.4845]
[-2.15e-07, -8.88585, 4.93704e-07, 4.78819e-07, 1.76089e-07, 7.60912e-07, 8.29833e-07, 0.00241816, 41.205128200000004, 2.32151, 40.0084]
[-2.15e-07, -8.84998, 4.73432e-07, 5.0255e-08, 2.77789e-07, 9.07011e-07, 8.39362e-07, 0.000702159, 74.0, 0.772693, 172.771]
[-2.15e-07, -8.76263, 4.63701e-07, 1.96097e-07, 4.04158e-07, 9.56989e-07, 6.26078e-07, 0.00260405, 43.7179487, 2.4835, 47.2107]
[-2.15e-07, -8.74672, 4.5598e-07, 2.55677e-07, 1.73554e-07, 9.45918e-07, 8.95632e-07, 0.00383412, 32.4102564, 3.85045, 24.6737]
[-2.15e-07, -8.73146, 4.92722e-07, 1.15926e-07, 1.51511e-07, 6.58898e-07, 9.34649e-07, 0.00117539, 66.8, 1.21855, 76.2833]
[-2.15e-07, -8.69528, 4.95508e-07, 2.11604e-07, 3.42528e-07, 8.43563e-07, 6.09847e-07, 0.00354388, 33.6666667, 3.31453, 33.5986]
[-2.15e-07, -8.67727, 4.84762e-07, 4.33093e-07, 5.64754e-08, 8.11438e-07, 8.26884e-07, 0.00210138, 47.4871795, 2.33315, 28.3566]
[-2.15e-07, -8.62742, 4.51708e-07, 6.47005e-08, 2.03873e-07, 9.09012e-07, 9.74887e-07, 0.00383759, 36.179487200000004, 4.35736, 27.0512]
[-2.15e-07, -8.59111, 4.82792e-07, 3.79488e-07, 3.43155e-07, 8.54065e-07, 8.20315e-07, 0.00325858, 32.4102564, 3.0222, 36.635]
[-2.15e-07, -8.56858, 4.7613e-07, 1.63257e-07, 2.5957e-07, 9.53387e-07, 9.92465e-07, 0.00230668, 50.0, 2.25576, 51.1093]
[-2.15e-07, -8.53773, 4.94186e-07, 1.70962e-07, 4.96505e-07, 6.66062e-07, 7.7005e-07, 0.0009436, 66.8, 0.891227, 125.167]
[-2.15e-07, -8.53502, 4.8904e-07, 1.78458e-07, 3.49809e-07, 7.93759e-07, 6.94708e-07, 0.00390839, 31.1538462, 3.71013, 29.5888]
[-2.15e-07, -8.53003, 5.28109e-07, 1.76627e-07, 1.35681e-07, 1e-06, 7.81538e-07, 0.00117521, 65.6, 1.15172, 73.1208]
[-2.15e-07, -8.51858, 4.57875e-07, 1.95464e-07, 1.16546e-07, 8.2857e-07, 6.17588e-07, 0.00309139, 41.205128200000004, 3.3322, 25.1865]
[-2.15e-07, -8.51316, 4.65716e-07, 6.59797e-08, 2.27357e-07, 7.94608e-07, 9.67434e-07, 0.00281182, 47.4871795, 3.09061, 39.5884]
